EXPERIMENT_NAME,EXPERIMENT_NAME_VERSION,epoch_number,train_loss,val_loss,train_metric_iou,val_metric_iou,train_metric_accuracy,val_metric_accuracy,train_masked_iou,val_masked_iou,train_masked_accuracy,val_masked_accuracy
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,15,0.2176429297375892,0.4746838764154485,0.48385342955589294,0.3267046809196472,0.9206212759017944,0.7718061804771423,0.5640087127685547,0.8333881497383118,0.5640087127685547,0.8333881497383118
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,4,0.3692464147295271,0.3323481210640499,0.11669623106718063,0.2595847547054291,0.8553932905197144,0.8459123969078064,0.13254405558109283,0.5348999500274658,0.13254405558109283,0.5348999500274658
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,5,0.37528232485055923,0.2721062856061118,0.10865458101034164,0.2677838206291199,0.8540681600570679,0.914932131767273,0.12341760843992233,0.3080432415008545,0.12341760843992233,0.3080432415008545
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,6,0.3619421640677111,0.30870684342724936,0.08589868992567062,0.26030850410461426,0.8566431999206543,0.8471611738204956,0.09346209466457367,0.5325648784637451,0.09346209466457367,0.5325648784637451
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,7,0.3531650224966662,0.25051996218306677,0.10223761200904846,0.06864238530397415,0.8595921397209167,0.9031038284301758,0.11093425005674362,0.0707104355096817,0.11093425005674362,0.0707104355096817
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,8,0.342926665608372,0.29170214597667965,0.119939886033535,0.22254891693592072,0.8607468605041504,0.9068419337272644,0.1316683143377304,0.264042466878891,0.1316683143377304,0.264042466878891
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,16,0.21674303454346955,0.8294265416583845,0.492828369140625,0.22198864817619324,0.9216918349266052,0.5850467681884766,0.5767514109611511,0.8911229372024536,0.5767514109611511,0.8911229372024536
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,9,0.3508270787341254,0.27626844575362547,0.1161726862192154,0.0005982865113765001,0.8609470129013062,0.8975892663002014,0.12680664658546448,0.0006070375675335526,0.12680664658546448,0.0006070375675335526
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,10,0.34315375132220133,0.3120322389794247,0.140847846865654,0.018077664077281952,0.8642342686653137,0.8982043862342834,0.15441709756851196,0.018556464463472366,0.15441709756851196,0.018556464463472366
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,11,0.33841971095119205,0.31182779584612164,0.14562533795833588,0.21047580242156982,0.864636242389679,0.8307875394821167,0.16007226705551147,0.4466528594493866,0.16007226705551147,0.4466528594493866
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,12,0.32894898684961454,0.32865786073463304,0.19793127477169037,1.0778286196000408e-05,0.8698264360427856,0.898879885673523,0.22286948561668396,1.0791779459395912e-05,0.22286948561668396,1.0791779459395912e-05
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,13,0.32853001036814283,0.28851379454135895,0.16713277995586395,0.0002081517450278625,0.8681592345237732,0.8952988386154175,0.18355263769626617,0.00021583559282589704,0.18355263769626617,0.00021583559282589704
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,14,0.3218626177736691,0.2707229368388653,0.17389130592346191,0.2223510593175888,0.86237633228302,0.9177630543708801,0.2009827345609665,0.23282185196876526,0.2009827345609665,0.23282185196876526
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,17,0.21222192185398722,0.2547210330542709,0.5025307536125183,0.46933919191360474,0.9239174723625183,0.8963295221328735,0.5825351476669312,0.6901102662086487,0.5825351476669312,0.6901102662086487
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,15,0.32210532469408854,0.262334617120879,0.18629176914691925,0.36850544810295105,0.8688589930534363,0.9178112745285034,0.20829957723617554,0.47488415241241455,0.20829957723617554,0.47488415241241455
